category,rows,positive_rate,precision,recall,f1
spor & outdoor/ekipman & aksesuar/futbol/futbol topu,9.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
kozmetik & kişisel bakım/cilt bakım/yüz bakım/tonik,9.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/scooterlar/çocuk scooterı,8.0,0.25,1.0,1.0,1.0
kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/not kağıtları ve bloknot,8.0,0.25,1.0,1.0,1.0
ev & mobilya/ev/ev gereçleri/çamaşırlık ev gereçleri/çamaşır kurutmalık,8.0,0.25,1.0,0.5,0.6666666666666666
süpermarket/pet shop/evcil hayvan ürünleri/kedi ve köpek mama su kabı,8.0,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666
ev & mobilya/mobilya/perde/perde aksesuarı,8.0,0.125,0.5,1.0,0.6666666666666666
süpermarket/pet shop/kedi ürünleri/kedi konserve maması,8.0,0.25,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/çamaşır yıkama/çamaşır leke çıkarıcı,8.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/haşere öldürücü/sinek ilacı ve kovucu,8.0,0.0,0.0,0.0,0.0
elektronik/foto & kamera/foto & kamera aksesuarı,8.0,0.375,0.5,0.3333333333333333,0.4
elektronik/foto & kamera/dijital kameralar/dijital fotoğraf makinesi,8.0,0.125,0.5,1.0,0.6666666666666666
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/çocuk dolap & gardırop,8.0,0.0,0.0,0.0,0.0
elektronik/giyilebilir teknoloji/akıllı çocuk saati,8.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/kuru meyve/meyve kurusu,8.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/yüzük/altın yüzük,8.0,0.375,1.0,0.3333333333333333,0.5
süpermarket/gıda & içecek/atıştırmalık/hurma,8.0,0.25,0.3333333333333333,0.5,0.4
anne & bebek & çocuk/çocuk gereçleri/bebek arabası & puset/seyahat sistem bebek arabası,8.0,0.25,1.0,1.0,1.0
ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/buzdolabı düzenleyici,8.0,0.25,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/çiçek & bitki yetiştirme/kaktüs,8.0,0.5,0.6,0.75,0.6666666666666666
otomobil & motosiklet/otomobil/modifiye ürünleri/oto krom aksesuar,8.0,0.125,1.0,1.0,1.0
aksesuar/çanta/kartlık,8.0,0.125,1.0,1.0,1.0
bahçe & elektrikli el aletleri/bahçe/çiçek & bitki yetiştirme/torf ve topraklar,8.0,0.75,1.0,0.5,0.6666666666666666
banyo yapı & hırdavat/hırdavat/manuel el aletleri/anahtar,8.0,0.0,0.0,0.0,0.0
aksesuar/şal & fular & eşarp/fular,8.0,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666
anne & bebek & çocuk/oyuncak/akülü & pedallı araçlar/pedallı araç,8.0,0.25,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/akülü & pedallı araçlar/akülü araç,8.0,0.25,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/ahşap oyuncak,8.0,0.25,1.0,0.5,0.6666666666666666
kozmetik & kişisel bakım/cilt bakım/göz kremi,8.0,0.25,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/pilates & yoga/pilates malzemeleri/pilates minder & mat,8.0,0.25,0.6666666666666666,1.0,0.8
süpermarket/ev bakım ve temizlik/ev temizlik/yüzey temizlik/yüzey temizleyici,8.0,0.125,1.0,1.0,1.0
aksesuar/diğer aksesuar/şemsiye,8.0,0.25,0.6666666666666666,1.0,0.8
kırtasiye & ofis malzemeleri/sanatsal malzemeler/sanatsal kağıt & kalem,8.0,0.125,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/elektrikli ev aletleri aksesuar/blender yedek parça,8.0,0.25,1.0,1.0,1.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/oyuncu donanımları/oyuncu mouse,8.0,0.125,0.0,0.0,0.0
ev & mobilya/mobilya/yatak odası/yatak / baza başlığı,8.0,0.25,0.0,0.0,0.0
elektronik/bilgisayar grubu/monitörler/oyuncu monitör,8.0,0.0,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/beyaz eşya yedek parça,8.0,0.25,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/araç içi telefon tutucu,8.0,0.25,1.0,1.0,1.0
süpermarket/sağlık/gıda takviyesi ve vitamin/bitkisel ürünler,8.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/süpürge & ütü/süpürge/buharlı temizleyici,8.0,0.125,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/yastık&yastık kılıfı/yastık,8.0,0.5,1.0,0.25,0.4
banyo yapı & hırdavat/hırdavat/yapıştırıcı ve bant,8.0,0.375,0.6666666666666666,0.6666666666666666,0.6666666666666666
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kulaklık kılıfı,8.0,0.0,0.0,0.0,0.0
"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/cımbız",8.0,0.125,1.0,1.0,1.0
elektronik/elektrikli ev aletleri/süpürge & ütü/süpürge/torbasız süpürge,8.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/vida & çivi & dübel,8.0,0.375,1.0,0.6666666666666666,0.8
kozmetik & kişisel bakım/makyaj/dudak makyajı/dudak parlatıcısı,8.0,0.25,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/bulaşık yıkama/elde bulaşık deterjanı,8.0,0.5,0.8,1.0,0.8888888888888888
spor & outdoor/ekipman & aksesuar/av & balıkçılık/olta misinası,8.0,0.25,1.0,1.0,1.0
süpermarket/pet shop/evcil hayvan ürünleri/kedi ve köpek taşıma çantası,7.0,0.42857142857142855,1.0,0.3333333333333333,0.5
aksesuar/çanta/laptop & evrak çantası,7.0,0.2857142857142857,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/endüstriyel mutfak ekipmanı,7.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/kamp masası,7.0,0.2857142857142857,1.0,0.5,0.6666666666666666
bahçe & elektrikli el aletleri/elektrikli el aletleri/taşlama,7.0,0.14285714285714285,1.0,1.0,1.0
kırtasiye & ofis malzemeleri/dosyalama & arşivleme/dosya,7.0,0.14285714285714285,1.0,1.0,1.0
elektronik/bilgisayar grubu/monitörler/monitor,7.0,0.14285714285714285,0.5,1.0,0.6666666666666666
aksesuar/atkı & bere & eldiven/atkı,7.0,0.2857142857142857,1.0,1.0,1.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/diğer elektrikli pişiriciler,7.0,0.14285714285714285,0.0,0.0,0.0
giyim/spor giyim/spor tayt,7.0,0.42857142857142855,0.6,1.0,0.75
otomobil & motosiklet/otomobil yedek parça/elektrik aksam/oto ampul,7.0,0.2857142857142857,0.0,0.0,0.0
süpermarket/sağlık/gıda takviyesi ve vitamin/kolajen,7.0,0.14285714285714285,0.5,1.0,0.6666666666666666
kırtasiye & ofis malzemeleri/masaüstü gereçleri/kalemlik & ataşlık,7.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/elektrik tesisat malzemesi/armatür,7.0,0.14285714285714285,0.0,0.0,0.0
bahçe & elektrikli el aletleri/enerji sistemleri/güneş paneli,7.0,0.42857142857142855,0.0,0.0,0.0
ev & mobilya/ev/ev dekorasyon/magnet,7.0,0.42857142857142855,1.0,1.0,1.0
aksesuar/çanta/beslenme çantası,7.0,0.14285714285714285,1.0,1.0,1.0
aksesuar/diğer aksesuar/rozet,7.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/yüz bakım/makyaj temizleyici,7.0,0.2857142857142857,1.0,1.0,1.0
süpermarket/sağlık/gıda takviyesi ve vitamin/mineral,7.0,0.42857142857142855,1.0,1.0,1.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/pike&pike takımı/çift kişilik pike & pike takımı,7.0,0.2857142857142857,1.0,0.5,0.6666666666666666
ev & mobilya/ev/ev tekstili/yatak odası tekstili/nevresim takımı/battal boy nevresim,7.0,0.2857142857142857,1.0,0.5,0.6666666666666666
otomobil & motosiklet/lastik & jant/motosiklet lastikleri,7.0,0.5714285714285714,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/oto paspas,7.0,0.14285714285714285,0.0,0.0,0.0
süpermarket/gıda & içecek/çay/bitki çayı/diğer bitki çayları,7.0,0.5714285714285714,1.0,0.25,0.4
süpermarket/gıda & içecek/süt ve kahvaltılık/helva,7.0,0.14285714285714285,0.25,1.0,0.4
ev & mobilya/ev/ev dekorasyon/poster,7.0,0.0,0.0,0.0,0.0
giyim/spor giyim/futbol forması,7.0,0.42857142857142855,1.0,1.0,1.0
kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/ajanda,7.0,0.2857142857142857,1.0,1.0,1.0
aksesuar/takı & mücevher/şahmeran/gümüş şahmeran,7.0,0.2857142857142857,0.0,0.0,0.0
aksesuar/çanta/bel çantası,7.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/gıda takviyesi ve vitamin/probiyotik ve prebiyotik,7.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/lastik & jant/jant kapağı,7.0,0.2857142857142857,1.0,0.5,0.6666666666666666
bahçe & elektrikli el aletleri/elektrikli el aletleri/metal dedektörü,7.0,0.2857142857142857,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek bezi ve islak mendil/bebek islak mendil,7.0,0.5714285714285714,1.0,1.0,1.0
hobi & eğlence/hediyelik ürünler/hediye kutusu,7.0,0.2857142857142857,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/örgü kiti,7.0,0.14285714285714285,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/yalıtım malzemesi,7.0,0.2857142857142857,0.0,0.0,0.0
süpermarket/ev tüketim malzemesi,7.0,0.5714285714285714,1.0,0.75,0.8571428571428571
hobi & eğlence/parti malzemeleri/plastik bardak,7.0,0.42857142857142855,0.5,1.0,0.6666666666666666
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/kablo & adaptör,7.0,0.2857142857142857,0.0,0.0,0.0
kozmetik & kişisel bakım/parfüm ve deodorant/kolonya,7.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/ekran koruyucu film,7.0,0.42857142857142855,1.0,0.6666666666666666,0.8
giyim/spor giyim/spor pantolon,7.0,0.42857142857142855,1.0,0.6666666666666666,0.8
ayakkabı/sandalet ve terlik/spor terlik,7.0,0.14285714285714285,0.3333333333333333,1.0,0.5
bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/mangal,7.0,0.42857142857142855,0.5,0.3333333333333333,0.4
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/süzgeç,7.0,0.2857142857142857,1.0,1.0,1.0
hobi & eğlence/parti malzemeleri/parti seti,7.0,0.5714285714285714,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/çevre birimleri/mousepad,7.0,0.2857142857142857,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/sisleme ilaçlama makinesi,7.0,0.42857142857142855,1.0,1.0,1.0
süpermarket/gıda & içecek/hazır gıda/konserve/diğer konserve ürünleri,7.0,0.14285714285714285,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyuncak silah & su tabancası,7.0,0.42857142857142855,1.0,0.3333333333333333,0.5
kozmetik & kişisel bakım/ağız bakım/diş fırçası/manuel diş fırçası,7.0,0.5714285714285714,0.0,0.0,0.0
giyim/üst giyim/bluz & tunik/tunik,7.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/banyo/banyo aksesuarları/banyo seti,7.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak dolapları/hazır mutfak dolapları,7.0,0.0,0.0,0.0,0.0
"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/ağda & tüy dökücü/ağda",7.0,0.14285714285714285,1.0,1.0,1.0
kozmetik & kişisel bakım/saç bakım/saç maskesi,7.0,0.14285714285714285,0.5,1.0,0.6666666666666666
kitap/yabancı dil kitaplar/yabancı dil eğitimi,7.0,0.5714285714285714,1.0,0.5,0.6666666666666666
kozmetik & kişisel bakım/makyaj/ten makyajı/aydınlatıcı,7.0,0.2857142857142857,1.0,1.0,1.0
ev & mobilya/ev/sofra & mutfak/sofra/tuzluk biberlik,7.0,0.2857142857142857,0.0,0.0,0.0
giyim/plaj giyim/mayo,7.0,0.42857142857142855,1.0,0.6666666666666666,0.8
hobi & eğlence/parti malzemeleri/düğün & kına & nikah,7.0,0.2857142857142857,1.0,0.5,0.6666666666666666
kozmetik & kişisel bakım/saç bakım/boya açıcı,7.0,0.2857142857142857,1.0,0.5,0.6666666666666666
hobi & eğlence/parti malzemeleri/yılbaşı ürünleri/yılbaşı süsü,6.0,0.0,0.0,0.0,0.0
giyim/iç giyim/atlet,6.0,0.16666666666666666,0.0,0.0,0.0
giyim/plaj giyim/deniz şortu,6.0,0.16666666666666666,0.0,0.0,0.0
banyo yapı & hırdavat/boya/metal boyası,6.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/tabure,6.0,0.16666666666666666,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/dal budama makinesi,6.0,0.16666666666666666,0.0,0.0,0.0
banyo yapı & hırdavat/elektrik tesisat malzemesi/ampul,6.0,0.16666666666666666,1.0,1.0,1.0
anne & bebek & çocuk/anne bebek ürünleri/bebek beslenme ürünleri/mama seti,6.0,0.16666666666666666,1.0,1.0,1.0
anne & bebek & çocuk/çocuk gereçleri/mama sandalyesi & aksesuarları/mama sandalyesi,6.0,0.16666666666666666,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/kolçak,6.0,0.3333333333333333,0.6666666666666666,1.0,0.8
kozmetik & kişisel bakım/makyaj/ten makyajı/makyaj bazı,6.0,0.16666666666666666,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/beyaz eşya/fırın,6.0,0.3333333333333333,1.0,0.5,0.6666666666666666
ev & mobilya/mobilya/yemek odası/yemek masası,6.0,0.16666666666666666,0.0,0.0,0.0
banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/lavabo bataryası,6.0,0.16666666666666666,0.0,0.0,0.0
ayakkabı/bot & çizme/kar botu,6.0,0.16666666666666666,0.5,1.0,0.6666666666666666
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/spatula,6.0,0.0,0.0,0.0,0.0
kitap/kişisel gelişim & psikoloji/bireysel gelişim,6.0,0.3333333333333333,0.6666666666666666,1.0,0.8
otomobil & motosiklet/motosiklet/motosiklet bakım/tankpad & sticker,6.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/çarşaf&çarşaf takımı/tek kişilik çarşaf takımı,6.0,0.0,0.0,0.0,0.0
giyim/spor giyim/spor eşofman takımı,6.0,0.0,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/beyaz eşya/aspiratör,6.0,0.3333333333333333,0.0,0.0,0.0
ev & mobilya/mobilya/bahçe mobilyaları/bahçe sandalyesi,6.0,0.3333333333333333,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/sofra/şekerlik,6.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/koruyucu & aksesuar/koruyucu aksesuarı,6.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/bulaşık yıkama/bulaşık makinesi deterjanı,6.0,0.3333333333333333,1.0,0.5,0.6666666666666666
bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/şömine ve soba ekipmanları,6.0,0.3333333333333333,0.25,0.5,0.3333333333333333
anne & bebek & çocuk/anne bebek ürünleri/bebek beslenme ürünleri/beslenme aksesuarı,6.0,0.16666666666666666,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk yatak örtüsü,6.0,0.5,0.0,0.0,0.0
ayakkabı/spor ayakkabı/tenis ayakkabısı,6.0,0.16666666666666666,1.0,1.0,1.0
ev & mobilya/mobilya/halı / kilim/çocuk halısı,6.0,0.16666666666666666,1.0,1.0,1.0
ev & mobilya/mobilya/bahçe mobilyaları/bahçe masası,6.0,0.16666666666666666,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/pişirme/cezve,6.0,0.16666666666666666,0.5,1.0,0.6666666666666666
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/kişisel blender,6.0,0.0,0.0,0.0,0.0
giyim/tesettür giyim/tesettür pantolon,6.0,0.16666666666666666,1.0,1.0,1.0
kozmetik & kişisel bakım/saç bakım/saç şekillendirici ürünler/saç jölesi,6.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/yağ ve sos/yağ/zeytinyağı,6.0,0.6666666666666666,1.0,1.0,1.0
kozmetik & kişisel bakım/saç bakım/saç şekillendirici ürünler/saç spreyi,6.0,0.5,1.0,0.6666666666666666,0.8
ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/berjer,6.0,0.5,1.0,0.3333333333333333,0.5
aksesuar/çanta/çanta aksesuarı,6.0,0.0,0.0,0.0,0.0
aksesuar/şal & fular & eşarp/şal,6.0,0.0,0.0,0.0,0.0
ayakkabı/topuklu ayakkabı/stiletto,6.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/anne bebek ürünleri/bebek banyo & tuvalet/bebek banyo aksesuarı,6.0,0.3333333333333333,1.0,0.5,0.6666666666666666
elektronik/telefon/akıllı cep telefonu/ios cep telefonları,6.0,0.3333333333333333,1.0,0.5,0.6666666666666666
anne & bebek & çocuk/anne bebek ürünleri/bebek beslenme ürünleri/biberon,6.0,0.16666666666666666,1.0,1.0,1.0
otomobil & motosiklet/otomobil/diğer/oto anahtarlık,6.0,0.3333333333333333,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kalem/kurşun kalem,6.0,0.3333333333333333,0.5,0.5,0.5
bahçe & elektrikli el aletleri/bahçe/bahçe dekorasyonu/çitler,6.0,0.16666666666666666,0.5,1.0,0.6666666666666666
aksesuar/takı & mücevher/set & takım/altın set,6.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/bebek arabası & puset/bebek arabası,6.0,0.16666666666666666,1.0,1.0,1.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/mutfak sarf malzemeleri/pişirme ve servis malzemesi,6.0,0.16666666666666666,0.0,0.0,0.0
otomobil & motosiklet/otomobil/oto bakım & temizlik/oto şampuan,6.0,0.0,0.0,0.0,0.0
"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/islak tıraş/tıraş bıçağı",6.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/hobi makineleri ve aksesuarları,6.0,0.5,1.0,0.3333333333333333,0.5
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/bulaşık süngeri ve fırçası,6.0,0.16666666666666666,1.0,1.0,1.0
ev & mobilya/ev/sofra & mutfak/pişirme/sahan,6.0,0.3333333333333333,1.0,0.5,0.6666666666666666
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/içecek hazırlama/filtre kahve makinesi,6.0,0.3333333333333333,0.6666666666666666,1.0,0.8
giyim/tesettür giyim/tesettür etek,6.0,0.16666666666666666,1.0,1.0,1.0
kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/fotokopi & baskı kağıtları,6.0,0.16666666666666666,1.0,1.0,1.0
hobi & eğlence/hobi malzemeleri/filografi malzemesi,6.0,0.5,1.0,0.3333333333333333,0.5
bahçe & elektrikli el aletleri/elektrikli el aletleri/hava kompresörü,6.0,0.16666666666666666,1.0,1.0,1.0
anne & bebek & çocuk/oyuncak/oyun setleri/evcilik ve mutfak setleri,6.0,0.5,1.0,0.3333333333333333,0.5
ev & mobilya/ev/sofra & mutfak/pişirme/çaydanlık,5.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/pişirme/tencere yedek parça ve aksesuar,5.0,0.2,1.0,1.0,1.0
ev & mobilya/mobilya/antre & hol/portmanto,5.0,0.6,1.0,0.3333333333333333,0.5
ev & mobilya/mobilya/ofis mobilyaları/oyuncu masası,5.0,0.0,0.0,0.0,0.0
giyim/plaj giyim/plaj havlusu,5.0,0.2,0.0,0.0,0.0
ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/çay seti koltuk takımı,5.0,0.4,1.0,0.5,0.6666666666666666
giyim/ev giyim/pijama/pijama altı,5.0,0.6,1.0,1.0,1.0
giyim/dış giyim/kaban & mont/parka,5.0,0.4,0.0,0.0,0.0
giyim/büyük beden/büyük beden bluz,5.0,0.2,0.3333333333333333,1.0,0.5
ayakkabı/diğer ayakkabı ürünleri/ayakkabı bağcığı,5.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/manuel el aletleri/maket bıçak,5.0,0.6,1.0,0.6666666666666666,0.8
kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/takvim,5.0,0.4,0.5,0.5,0.5
banyo yapı & hırdavat/hırdavat/genel bakım spreyi,5.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/anne bebek ürünleri/bebek beslenme ürünleri/mama önlüğü,5.0,0.4,1.0,0.5,0.6666666666666666
anne & bebek & çocuk/anne bebek ürünleri/bebek beslenme ürünleri/alıştırma bardağı,5.0,0.2,0.5,1.0,0.6666666666666666
spor & outdoor/ekipman & aksesuar/düdük,5.0,0.4,0.5,0.5,0.5
spor & outdoor/ekipman & aksesuar/el bilek ateli,5.0,0.4,0.4,1.0,0.5714285714285714
banyo yapı & hırdavat/hırdavat/manuel el aletleri/tornavida,5.0,0.4,1.0,0.5,0.6666666666666666
banyo yapı & hırdavat/elektrik tesisat malzemesi/priz ve anahtarlar/priz,5.0,0.2,0.5,1.0,0.6666666666666666
anne & bebek & çocuk/çocuk gereçleri/ana kucağı,5.0,0.4,0.5,0.5,0.5
kozmetik & kişisel bakım/saç bakım/saç vitamini,5.0,0.4,0.6666666666666666,1.0,0.8
kozmetik & kişisel bakım/makyaj/ten makyajı/pudra,5.0,0.6,1.0,1.0,1.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/ayakkabı bakım,5.0,0.2,1.0,1.0,1.0
elektronik/beyaz eşya & iklimlendirme/beyaz eşya/mini & midi fırın,5.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/özel gıda ürünü/gurme & organik ürünler,5.0,0.4,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye/el işi malzemesi,5.0,0.2,1.0,1.0,1.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/temizlik fırçası ve süpürge,5.0,0.2,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/elektronik - optik ürünler/el feneri,5.0,0.2,1.0,1.0,1.0
otomobil & motosiklet/oto ses görüntü sistemleri/multimedya & görüntü sistemi,5.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/ceviz,5.0,0.4,0.4,1.0,0.5714285714285714
otomobil & motosiklet/otomobil/araç içi aksesuarı/direksiyon ürünü,5.0,0.6,0.75,1.0,0.8571428571428571
bahçe & elektrikli el aletleri/elektrikli el aletleri/somun sıkma makinesi,5.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç dış aksesuar/oto branda,5.0,0.6,0.5,0.3333333333333333,0.4
otomobil & motosiklet/otomobil/oto akü ve aksesuarları/akü,5.0,0.4,0.0,0.0,0.0
otomobil & motosiklet/otomobil/oto bakım & temizlik/klima temizleyici,5.0,0.4,0.5,0.5,0.5
spor & outdoor/ekipman & aksesuar/av & balıkçılık/olta kamışı,5.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/kuzine ve soba,5.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/banyo yapı malzemeleri/banyo aynası,5.0,0.2,0.5,1.0,0.6666666666666666
banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/banyo bataryası,5.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/şömine,5.0,0.2,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/tatlı yapım malzemesi/gıda boyası,5.0,0.2,0.0,0.0,0.0
otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet çantası,5.0,0.4,1.0,0.5,0.6666666666666666
süpermarket/gıda & içecek/süt ve kahvaltılık/fındık ezmesi,5.0,0.8,1.0,0.25,0.4
elektronik/beyaz eşya & iklimlendirme/beyaz eşya/çamaşır makinesi,5.0,0.4,1.0,0.5,0.6666666666666666
kozmetik & kişisel bakım/makyaj/ten makyajı/kapatıcı,5.0,0.0,0.0,0.0,0.0
aksesuar/diğer aksesuar/diğer aksesuarlar,5.0,0.2,0.0,0.0,0.0
elektronik/kişisel bakım aletleri/saç maşası,5.0,0.0,0.0,0.0,0.0
hobi & eğlence/oyun grupları/satranç,5.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/medikal ekipman/sağlık ölçüm cihazı/diğer sağlık ölçüm cihazı,5.0,0.4,0.0,0.0,0.0
elektronik/giyilebilir teknoloji/kulaklıklar/kulak içi kablolu kulaklık,5.0,0.2,1.0,1.0,1.0
ayakkabı/günlük ayakkabı/oxford ayakkabı,5.0,0.2,1.0,1.0,1.0
hobi & eğlence/hobi malzemeleri/düğme,5.0,0.6,0.0,0.0,0.0
hobi & eğlence/hediyelik ürünler/kumbara,5.0,0.2,1.0,1.0,1.0
hobi & eğlence/hediyelik ürünler/figür,5.0,0.2,0.0,0.0,0.0
elektronik/bilgisayar grubu/bileşenler/yan bileşenler/soğutucu ve overclock,5.0,0.0,0.0,0.0,0.0
giyim/üst giyim/kazak & hırka/süveter,5.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev dekorasyon/kitap tutucu,5.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev dekorasyon/küllük,5.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev dekorasyon/çerçeve,5.0,0.2,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/park yatak & oyun parkı,5.0,0.2,0.0,0.0,0.0
ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/ayakkabı düzenleyici,5.0,0.0,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/doğum günü flaması,5.0,0.4,1.0,0.5,0.6666666666666666
otomobil & motosiklet/otomobil/kış ürünleri/antifriz,5.0,0.0,0.0,0.0,0.0
hobi & eğlence/tütün & tütün aksesuarları/nargile & nargile aksesuarları/nargile aksesuarı,5.0,0.2,0.0,0.0,0.0
ayakkabı/spor ayakkabı/fitness ayakkabısı,5.0,0.6,1.0,0.3333333333333333,0.5
süpermarket/ev bakım ve temizlik/ev temizlik/tuvalet temizlik/tuvalet koku giderici,5.0,0.2,0.5,1.0,0.6666666666666666
elektronik/elektrikli ev aletleri/elektrikli ev aletleri aksesuar/dikiş makinesi aksesuarı,5.0,0.0,0.0,0.0,0.0
